x	y	n	label
-28.067630767822266	5.746008396148682	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-4.308467864990234	-20.454286575317383	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-22.449565887451172	4.508517265319824	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-22.900976181030273	12.6314697265625	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
0.6222822666168213	19.14163589477539	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-5.43436861038208	-23.629058837890625	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
14.525805473327637	-16.311992645263672	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
17.9544734954834	2.8953402042388916	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
4.946887969970703	24.737117767333984	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
16.85454559326172	18.0666446685791	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-15.992813110351562	-8.416629791259766	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
1.0372734069824219	18.570756912231445	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
18.918827056884766	-0.2567649185657501	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
19.973548889160156	1.2612992525100708	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
19.99066925048828	0.2542858123779297	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
19.24335289001465	-10.161406517028809	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
11.407983779907227	-1.5907392501831055	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
0.3917464017868042	-33.224388122558594	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
11.832206726074219	-3.410748243331909	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-4.40678071975708	-23.728130340576172	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
19.931808471679688	-6.976249694824219	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-14.552657127380371	-10.111367225646973	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
12.937213897705078	1.2196143865585327	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
12.600489616394043	18.96146583557129	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-10.404906272888184	-16.798681259155273	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
11.577803611755371	25.251760482788086	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
5.999270439147949	23.59281349182129	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-15.47756576538086	11.32589054107666	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
18.465383529663086	4.235487937927246	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
17.943660736083984	-18.5107364654541	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
17.184703826904297	0.610848069190979	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-17.47970199584961	-5.687257289886475	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-2.4463348388671875	-22.565099716186523	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-27.374670028686523	10.825411796569824	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
16.152597427368164	5.851059913635254	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
13.810259819030762	12.63797664642334	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-14.812146186828613	4.578224182128906	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-27.740650177001953	6.720453262329102	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-21.696578979492188	18.331850051879883	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-2.312199592590332	-29.05758285522461	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-3.8197710514068604	-27.47572135925293	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
18.189516067504883	0.7537897229194641	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-15.973658561706543	9.584110260009766	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
5.863156318664551	22.872760772705078	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-23.387208938598633	4.525256633758545	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-10.109793663024902	-14.127031326293945	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
13.569531440734863	25.34898567199707	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-17.066940307617188	-0.4745836555957794	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-5.680832386016846	-21.838733673095703	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-16.924070358276367	-3.7208454608917236	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-16.654211044311523	9.104987144470215	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
1.2890366315841675	-34.51559829711914	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-18.716920852661133	-1.0538994073867798	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
10.820869445800781	15.261469841003418	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
19.16685676574707	-5.631474018096924	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
18.282243728637695	7.3628740310668945	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
8.437792778015137	25.8753719329834	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
9.789508819580078	22.24015998840332	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-20.356616973876953	1.8156064748764038	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-7.281118392944336	-19.814502716064453	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-22.083023071289062	1.312929630279541	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-3.329575538635254	-29.459335327148438	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-27.474132537841797	11.438011169433594	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-19.665035247802734	12.468925476074219	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
7.858343601226807	29.26568603515625	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
13.045701026916504	25.9210205078125	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
20.79066276550293	3.170894145965576	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
6.9306182861328125	20.5006046295166	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-16.75103187561035	10.313758850097656	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-4.547353267669678	8.893739700317383	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-19.777446746826172	13.338805198669434	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
20.23394203186035	-14.30880355834961	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-2.97800874710083	-25.945466995239258	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
5.63417911529541	-13.701312065124512	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
15.672143936157227	24.424415588378906	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
7.5438361167907715	21.379297256469727	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-10.678847312927246	-14.951629638671875	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-22.550981521606445	13.983959197998047	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-3.026615619659424	-27.88390350341797	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-21.315622329711914	2.8097493648529053	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
12.704288482666016	21.422481536865234	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
21.590551376342773	-6.230626583099365	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
20.05588722229004	-12.498291969299316	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-21.73147964477539	3.5529308319091797	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-13.950791358947754	10.73909854888916	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
10.413817405700684	-16.150653839111328	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-11.689680099487305	-10.915884971618652	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-3.9650862216949463	-24.8807315826416	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
15.607780456542969	14.67371940612793	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-21.398035049438477	0.1485603153705597	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-6.55530309677124	7.741271495819092	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
20.10909080505371	5.825797080993652	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
5.185085773468018	26.934890747070312	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-15.619659423828125	6.869799613952637	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-5.936236381530762	-19.08191680908203	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-11.135007858276367	-15.4213285446167	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-28.823450088500977	8.888894081115723	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
20.078121185302734	-15.001794815063477	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-14.885210037231445	-6.664341926574707	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-6.398438930511475	-24.5346736907959	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
7.396315097808838	29.628433227539062	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-7.259120941162109	-18.178165435791016	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-3.4958226680755615	-28.827667236328125	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
11.041940689086914	8.647483825683594	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-20.583396911621094	10.527193069458008	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
15.47802448272705	5.681764125823975	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-10.0366849899292	-11.012198448181152	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-4.742717266082764	7.484474182128906	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
15.07144546508789	13.652602195739746	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
20.45528221130371	-5.068206787109375	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
17.113201141357422	1.6845688819885254	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
14.862728118896484	16.402732849121094	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
11.840371131896973	-1.1077524423599243	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
14.762775421142578	19.968029022216797	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-15.091554641723633	-8.578579902648926	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
20.305002212524414	-10.079057693481445	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-15.845292091369629	-5.619967937469482	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-16.39110565185547	-0.7692448496818542	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-6.310544013977051	-23.323583602905273	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-15.764496803283691	2.9133431911468506	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-13.135348320007324	7.101311206817627	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
11.237360000610352	-15.024353981018066	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-27.81660270690918	7.569472312927246	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
17.27774429321289	3.5669167041778564	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
15.478592872619629	10.741839408874512	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-14.116788864135742	8.707076072692871	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
19.060916900634766	9.477147102355957	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
2.907479763031006	-31.836734771728516	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-23.66817283630371	13.561304092407227	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
6.3564252853393555	26.696075439453125	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
10.409086227416992	24.663850784301758	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-0.8892945647239685	-31.746477127075195	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-5.894721508026123	7.7926201820373535	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
4.6413960456848145	25.809114456176758	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
2.3962247371673584	21.746232986450195	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
12.295305252075195	6.707787990570068	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
12.862343788146973	17.803781509399414	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
18.812175750732422	2.4465975761413574	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
16.59272575378418	2.1577470302581787	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-9.606816291809082	-13.867287635803223	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
7.888026237487793	-13.652541160583496	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-28.024097442626953	10.529077529907227	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-24.34578514099121	7.858283996582031	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-7.10284423828125	-22.16847038269043	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-6.335867404937744	-22.548229217529297	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
9.900565147399902	-13.645816802978516	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-16.354841232299805	5.705550670623779	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-1.7885982990264893	-29.64120101928711	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-17.321006774902344	9.481064796447754	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-5.9635539054870605	9.103157997131348	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
21.23695945739746	-8.09935188293457	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
20.45066261291504	-8.919563293457031	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
15.578900337219238	15.457327842712402	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
18.601327896118164	-19.272138595581055	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-19.064781188964844	-2.6934988498687744	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
21.227724075317383	2.660421133041382	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-4.202955722808838	-17.47869300842285	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
20.9157657623291	-9.01813793182373	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
20.11272621154785	-10.793045997619629	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-23.93274688720703	9.491070747375488	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
12.323206901550293	1.4746253490447998	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
3.969268798828125	19.35973358154297	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-17.58470344543457	10.70305347442627	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
19.460464477539062	2.601396083831787	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
12.122077941894531	-13.299399375915527	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-14.017723083496094	9.29116153717041	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
16.905353546142578	2.5465738773345947	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-26.65117835998535	9.157357215881348	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-20.487470626831055	3.428406000137329	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
16.990793228149414	14.306824684143066	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-5.7647624015808105	8.145434379577637	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
15.28726863861084	23.45599937438965	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-10.855204582214355	-17.824010848999023	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
18.14920425415039	-19.314172744750977	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-15.289844512939453	-4.507111549377441	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
14.067004203796387	20.0284366607666	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-24.662307739257812	15.988921165466309	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
2.2506089210510254	20.40377426147461	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-22.66324234008789	10.855331420898438	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
12.843841552734375	-13.612207412719727	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-10.296730995178223	-19.764135360717773	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-8.764382362365723	-21.03130531311035	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-18.282670974731445	12.40280532836914	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-16.381662368774414	10.285587310791016	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
7.923571586608887	26.327091217041016	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-5.070852279663086	-19.775615692138672	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-2.5374481678009033	-28.28045082092285	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-11.352883338928223	-13.74106502532959	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-10.091145515441895	-11.622349739074707	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-14.231839179992676	14.128815650939941	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-17.31880760192871	3.5456111431121826	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
10.451276779174805	26.35773468017578	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
15.125134468078613	10.368340492248535	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
18.09853172302246	12.839489936828613	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
8.897687911987305	-13.10433578491211	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
4.21534538269043	-35.254398345947266	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
16.849950790405273	17.27582359313965	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-2.322624921798706	-30.67320442199707	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
4.47160005569458	-35.25225830078125	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
16.05994415283203	23.748430252075195	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
8.311948776245117	19.4796199798584	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-5.390876770019531	-21.11492156982422	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
7.290508270263672	25.82967758178711	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-15.405878067016602	-6.945499420166016	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
11.484212875366211	19.1898136138916	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
14.965024948120117	25.558446884155273	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-11.93063735961914	-13.52782917022705	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
5.8910417556762695	26.43927001953125	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
19.418743133544922	7.448071479797363	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
1.121873378753662	-33.53894805908203	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-20.789079666137695	13.678719520568848	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-27.190881729125977	4.621087074279785	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
14.864787101745605	24.78829002380371	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
6.539781093597412	24.334613800048828	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
18.255165100097656	-19.583158493041992	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
22.55255126953125	-8.207502365112305	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-23.277250289916992	18.15519905090332	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-1.3817728757858276	-30.869417190551758	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
14.31174087524414	16.215818405151367	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
10.916489601135254	7.6633758544921875	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
16.440956115722656	21.22021484375	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
-27.048057556152344	12.524130821228027	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
13.786264419555664	-18.0662784576416	0	categorization, ranked, platform, organically, inference, reasoning, engine, encoding, complex, digital, conversation, graph
2.0674126148223877	-34.99378967285156	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-23.279911041259766	1.8843493461608887	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
2.707860231399536	-34.7703857421875	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-26.593936920166016	7.280282974243164	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
-23.924062728881836	5.336933612823486	1	decision, program, product, service, reasoning, recommendation, recognition, tree, interrelationship, engine, cognitive, network
